index0,index1,index2,index3,index4,label
42.10837218,33.78193117,23.67300248,26.77525916,41.47424296,5
30.74402807,27.43088485,18.92832707,22.49671864,40.26199563,5
36.86444282,30.20990755,20.65657153,24.4787922,39.82574252,5
34.94547213,29.37885779,20.16889134,23.60457504,37.22397789,5
28.05270871,24.99552567,17.03422943,20.70394719,37.46139819,5
30.17486842,26.20379211,18.31795968,22.36288797,40.52699942,5
31.48486243,27.54996298,19.02432101,23.08822564,41.52013261,5
40.22090054,31.76033789,22.22178749,25.22456308,39.39612597,5
35.00558903,29.81664252,21.06536331,24.03399619,39.35352326,5
35.79774814,29.62360712,20.32157908,23.86042993,40.97418521,5
33.08097017,28.16019135,19.35800009,23.00763169,39.99944245,5
33.25103004,28.3104379,19.51904881,22.94754071,37.18461025,5
30.38054445,26.24740014,18.10551657,21.98884842,37.50117209,5
36.17017055,29.87223103,20.54370361,23.77454992,38.5148546,5
37.90174652,31.51211366,21.8226347,25.15278447,40.8841931,5
42.10837218,34.31689093,23.88277998,26.93782089,41.52013261,5
36.29528889,30.18149065,21.16014641,24.66120237,42.59595793,5
36.42089474,30.46792229,21.44961659,24.91635348,42.88317935,5
32.74370117,27.79104913,19.16033452,22.5159641,36.18085556,5
32.52092642,28.28529441,19.43819479,22.78876701,34.14107106,5
25.51226339,23.97906573,16.65471521,20.41300107,37.42168263,5
39.86959112,32.52769985,22.622038,25.99019772,39.18375643,5
36.67360131,30.87765016,22.22178749,25.73834551,42.50083119,5
52.35083875,42.68302006,29.9069097,32.0028768,45.23318088,5
32.35492462,27.88859741,19.39801613,22.88774987,36.37096857,5
30.84871706,27.03314736,18.73917804,22.21180914,34.92335392,5
29.61671183,25.79616331,18.07058075,21.8972164,36.83287103,5
34.94547213,30.12481541,21.21981517,25.01040735,42.93131648,5
37.50886429,31.697935,22.82755016,26.01564541,40.66042408,5
40.29159775,33.50304721,23.94339443,27.40899586,43.81135822,5
37.24955741,30.75952664,21.78475752,25.49118177,41.47424296,5
32.96812886,28.82232193,20.56617927,24.14372237,37.78122968,5
37.77026019,32.1396868,22.89687735,25.99019772,38.55619094,5
39.86959112,32.46241663,23.30732189,26.53495465,40.35005793,5
28.92176734,26.052221,18.21112828,21.95210661,34.77933369,5
30.74402807,27.14900163,19.41808601,23.35397246,37.9425663,5
30.12367317,27.03314736,19.16033452,22.88774987,35.17733641,5
34.94547213,30.23837069,21.69688062,25.05769314,38.18637247,5
33.42204206,28.71856045,20.1041459,24.25442121,44.87149657,5
45.32186443,35.70782594,25.61617183,28.13170489,44.92290334,5
34.11582684,29.90009631,21.75957913,25.81340232,41.65823592,5
30.27752172,26.94112854,18.90924354,22.28710151,34.95948432,5
37.4438438,31.38937234,22.30071478,25.7134207,40.21806604,5
38.6344914,32.30028869,23.71764799,26.72149191,44.31159966,5
39.31501081,33.64194087,24.43947448,28.31069694,47.16249527,5
46.02267608,36.34303594,26.49582285,29.72712497,41.84339583,5
35.24720876,30.04017249,22.03975501,25.20059292,38.63904946,5
37.31419132,31.822972,23.22121264,26.37706316,40.35005793,5
37.05642692,32.33259008,23.68786487,27.55063567,44.5648258,5
36.54700142,30.43904956,21.67190198,24.91635348,39.01501608,5
46.27324793,36.91674811,27.14216367,30.44212588,43.91075301,5
45.24029366,35.59107321,25.77337945,28.61398769,43.17319716,5
35.00558903,30.26688669,22.02686532,25.66371057,42.50083119,5
33.88281837,29.9559788,21.42519476,25.36931797,43.07620761,5
33.02450191,29.3249836,21.36438233,24.73028465,38.97298821,5
40.50459391,33.50304721,24.50291717,28.01359537,44.16065763,5
